station_code,lat,lon,DateTimeStamp,Historical,ProvisionalPlus,CollMethd,REP,F_Record,PO4F,F_PO4F,NH4F,F_NH4F,NO2F,F_NO2F,NO3F,F_NO3F,NO23F,F_NO23F,Chlorophyll-a (ug/L),F_CHLA_N,Unnamed: 20,Date
apanhnut  ,29.6504,-84.9289,12/7/2016 10:56,1,1,1,1,,0.004,<-4> [SBL] ,0.013,<0>  ,,,,,0.039,<0>  ,4.4,<0>  ,,12/7/2016
apanhnut  ,29.6504,-84.9289,1/4/2017 10:20,0,1,1,1,,0.004,<-4> [SBL] ,0.014,<0>  ,,,,,0.17,<0>  ,3.4,<0>  ,,1/4/2017
apanhnut  ,29.6504,-84.9289,2/6/2017 9:39,0,1,1,1,,0.004,<-4> [SBL] ,0.009,<0>  ,,,,,0.25,<0>  ,2,<0>  ,,2/6/2017
apanhnut  ,29.6504,-84.9289,2/28/2017 10:34,0,1,1,1,,0.004,<-4> [SBL] ,0.008,<0>  ,,,,,0.04,<0>  ,7.1,<0>  ,,2/28/2017
apanhnut  ,29.6504,-84.9289,4/11/2017 7:52,0,1,1,1,,0.004,<-4> [SBL] ,0.003,<0>  ,,,,,0.061,<0>  ,7.6,<0>  ,,4/11/2017
apanhnut  ,29.6504,-84.9289,5/2/2017 8:52,0,1,1,1,,0.004,<-4> [SBL] ,0.015,<0>  ,,,,,0.16,<0>  ,8.1,<0>  ,,5/2/2017
apanhnut  ,29.6504,-84.9289,6/8/2017 9:23,0,1,1,1,,0.004,<0>  ,0.002,<-4> [SBL] ,,,,,0.007,<0>  ,11,<0>  ,,6/8/2017
apanhnut  ,29.6504,-84.9289,7/5/2017 8:29,0,1,1,1,,0.004,<-4> [SBL] ,0.006,<0>  ,,,,,0.004,<-4> [SBL] ,9.8,<0>  ,,7/5/2017
apanhnut  ,29.6504,-84.9289,8/8/2017 8:51,0,1,1,1,,0.004,<0>  ,0.008,<0>  ,,,,,0.005,<0>  ,12,<0>  ,,8/8/2017
apanhnut  ,29.6504,-84.9289,9/5/2017 9:10,0,1,1,1,,0.004,<-4> [SBL] ,0.016,<0>  ,,,,,0.005,<0>  ,9.6,<0>  ,,9/5/2017
apanhnut  ,29.6504,-84.9289,10/10/2017 8:46,0,1,1,1,,0.004,<-4> [SBL] ,0.003,<0>  ,,,,,0.004,<-4> [SBL] ,3.8,<0>  ,,10/10/2017
apanhnut  ,29.6504,-84.9289,11/7/2017 11:24,0,1,1,1,,0.005,<0>  ,0.029,<0>  ,,,,,0.004,<-4> [SBL] ,4.3,<0>  ,,11/7/2017
apanhnut  ,29.6504,-84.9289,11/27/2017 10:42,0,1,1,1,,0.004,<-4> [SBL] ,0.004,<0>  ,,,,,0.004,<-4> [SBL] ,3.3,<0>  ,,11/27/2017
apanhnut  ,29.6504,-84.9289,1/10/2018 10:54,0,1,1,1,,0.004,<-4> [SBL] ,0.005,<0>  ,,,,,0.004,<-4> [SBL] ,2.3,<0>  ,,1/10/2018
apanhnut  ,29.6504,-84.9289,2/6/2018 10:45,0,1,1,1,,0.004,<-4> [SBL] ,0.004,<0>  ,,,,,0.089,<0>  ,2.3,<0>  ,,2/6/2018
apanhnut  ,29.6504,-84.9289,3/8/2018 9:34,0,1,1,1,,0.004,<-4> [SBL] ,0.007,<0>  ,,,,,0.082,<0>  ,9.4,<0>  ,,3/8/2018
apanhnut  ,29.6504,-84.9289,4/3/2018 9:58,0,1,1,1,,0.004,<-4> [SBL] ,0.004,<0>  ,,,,,0.035,<0>  ,4.3,<0>  ,,4/3/2018
apanhnut  ,29.6504,-84.9289,5/8/2018 9:15,0,1,1,1,,0.004,<-4> [SBL] ,0.007,<0>  ,,,,,0.018,<0>  ,8.4,<0>  ,,5/8/2018
apanhnut  ,29.6504,-84.9289,6/5/2018 9:25,0,1,1,1,,0.004,<-4> [SBL] ,0.003,<0>  ,,,,,0.09,<0>  ,8,<0>  ,,6/5/2018
apanhnut  ,29.6504,-84.9289,7/2/2018 8:39,0,1,1,1,,0.004,<-4> [SBL] ,0.004,<0>  ,,,,,0.009,<0>  ,11,<0>  ,,7/2/2018
apanhnut  ,29.6504,-84.9289,8/7/2018 8:58,0,1,1,1,,0.004,<-4> [SBL] ,0.009,<0>  ,,,,,0.006,<0>  ,11,<0>  ,,8/7/2018
apanhnut  ,29.6504,-84.9289,9/10/2018 10:26,0,1,1,1,,0.004,<-4> [SBL] ,0.006,<0>  ,,,,,0.004,<-4> [SBL] ,8.4,<0>  ,,9/10/2018
apanhnut  ,29.6504,-84.9289,10/23/2018 9:15,0,1,1,1,,,<-2> [GDM] (CSM) ,,<-2> [GDM] (CSM) ,,,,,,<-2> [GDM] (CSM) ,,<-2> [GDM] (CSM) ,,10/23/2018
apanhnut  ,29.6504,-84.9289,11/6/2018 11:01,0,1,1,1,,0.004,<-4> [SBL] ,0.008,<0>  ,,,,,0.014,<0>  ,,<-2> (CSM) ,,11/6/2018
apanhnut  ,29.6504,-84.9289,11/28/2018 11:38,0,1,1,1,,0.004,<-4> [SBL] ,0.021,<0>  ,,,,,0.13,<0>  ,4.1,<0>  ,,11/28/2018
apanhnut  ,29.6504,-84.9289,1/7/2019 9:57,0,1,1,1,,0.007,<0>  ,0.028,<0>  ,,,,,0.42,<0>  ,2.8,<0>  ,,1/7/2019
apanhnut  ,29.6504,-84.9289,2/6/2019 10:39,0,1,1,1,,0.004,<-4> [SBL] ,0.014,<0>  ,,,,,0.41,<0>  ,5.8,<0>  ,,2/6/2019
apanhnut  ,29.6504,-84.9289,3/25/2019 11:18,0,1,1,1,,0.004,<-4> [SBL] ,0.023,<0>  ,,,,,0.035,<0>  ,5.6,<0>  ,,3/25/2019
apanhnut  ,29.6504,-84.9289,4/2/2019 9:02,0,1,1,1,,0.004,<-4> [SBL] ,0.021,<0>  ,,,,,0.12,<0>  ,5.4,<0>  ,,4/2/2019
apanhnut  ,29.6504,-84.9289,5/7/2019 8:45,0,1,1,1,,0.004,<-4> [SBL] ,0.003,<0>  ,,,,,0.11,<0>  ,7.6,<0>  ,,5/7/2019
apanhnut  ,29.6504,-84.9289,6/4/2019 10:12,0,1,1,1,,0.004,<-4> [SBL] ,0.003,<0>  ,,,,,0.004,<0>  ,11,<0>  ,,6/4/2019
apanhnut  ,29.6504,-84.9289,7/9/2019 9:00,0,1,1,1,,0.004,<-4> [SBL] ,0.005,<0>  ,,,,,0.042,<0>  ,10,<0>  ,,7/9/2019
apanhnut  ,29.6504,-84.9289,8/7/2019 8:54,0,1,1,1,,0.004,<-4> [SBL] ,0.009,<0>  ,,,,,0.004,<0>  ,12,<0>  ,,8/7/2019
apanhnut  ,29.6504,-84.9289,9/17/2019 10:37,0,1,1,1,,0.004,<-4> [SBL] ,0.005,<0>  ,,,,,0.004,<-4> [SBL] ,7.6,<0>  ,,9/17/2019
apanhnut  ,29.6504,-84.9289,10/2/2019 10:15,0,1,1,1,,,<0>  ,,<0>  ,,,,,,<0>  ,,<0>  ,,10/2/2019
apanhnut  ,29.6504,-84.9289,11/5/2019 9:53,0,1,1,1,,0.004,<-4> [SBL] ,0.005,<0>  ,,,,,0.004,<-4> [SBL] ,3.1,<0>  ,,11/5/2019
apanhnut  ,29.6504,-84.9289,12/3/2019 10:52,0,1,1,1,,0.004,<-4> [SBL] ,0.007,<0>  ,,,,,0.094,<0>  ,10,<0>  ,,12/3/2019
apanhnut  ,29.6504,-84.9289,1/7/2020 10:05,0,1,1,1,,0.004,<-4> [SBL] ,0.003,<0>  ,,,,,0.2,<0>  ,4.9,<0>  ,,1/7/2020
apanhnut  ,29.6504,-84.9289,2/3/2020 9:51,0,1,1,1,,0.004,<-4> [SBL] ,0.004,<0>  ,,,,,0.14,<0>  ,13,<0>  ,,2/3/2020
apanhnut  ,29.6504,-84.9289,3/16/2020 9:26,0,1,1,1,,0.012,<0>  ,0.014,<0>  ,,,,,0.29,<0>  ,4.9,<0>  ,,3/16/2020
apanhnut  ,29.6504,-84.9289,5/4/2020 10:02,0,1,1,1,,,<-2> (CSM) ,0.008,<0>  ,,,,,0.24,<0>  ,,<-2> (CSM) ,,5/4/2020
apanhnut  ,29.6504,-84.9289,7/8/2020 8:17,0,1,1,1,,0.004,<-4> [SBL] ,0.005,<0>  ,,,,,0.15,<0>  ,8.6,<0>  ,,7/8/2020
apanhnut  ,29.6504,-84.9289,8/11/2020 8:43,0,1,1,1,,0.004,<-4> [SBL] ,0.004,<0>  ,,,,,0.041,<0>  ,11,<0>  ,,8/11/2020
apanhnut  ,29.6504,-84.9289,9/1/2020 9:10,0,1,1,1,,0.004,<-4> [SBL] ,0.004,<0>  ,,,,,0.005,<0>  ,8.3,<0>  ,,9/1/2020
apanhnut  ,29.6504,-84.9289,9/30/2020 8:39,0,1,1,1,,0.007,<0>  ,0.036,<1> [GQS] ,,,,,0.12,<0>  ,4.2,<0>  ,,9/30/2020
apanhnut  ,29.6504,-84.9289,11/24/2020 11:10,0,1,1,1,,0.004,<-4> [SBL] ,0.007,<0>  ,,,,,0.023,<0>  ,3.9,<0>  ,,11/24/2020
apanhnut  ,29.6504,-84.9289,1/5/2021 10:24,0,1,1,1,,0.004,<-4> [SBL] ,0.013,<0>  ,,,,,0.37,<0>  ,2.9,<0>  ,,1/5/2021
apanhnut  ,29.6504,-84.9289,2/3/2021 9:43,0,1,1,1,,0.004,<-4> [SBL] ,0.008,<0>  ,,,,,0.26,<0>  ,9.8,<0>  ,,2/3/2021
apanhnut  ,29.6504,-84.9289,3/16/2021 9:33,0,1,1,1,,0.004,<0>  ,0.018,<0>  ,,,,,0.16,<0>  ,8.6,<0>  ,,3/16/2021
apanhnut  ,29.6504,-84.9289,4/6/2021 9:06,0,1,1,1,,0.004,<-4> [SBL] ,0.012,<0>  ,,,,,0.39,<0>  ,2.6,<0>  ,,4/6/2021
apanhnut  ,29.6504,-84.9289,5/4/2021 9:36,0,1,1,1,,0.004,<-4> [SBL] ,0.004,<0>  ,,,,,0.056,<0>  ,8.6,<0>  ,,5/4/2021
apanhnut  ,29.6504,-84.9289,6/1/2021 10:31,0,1,1,1,,0.004,<-4> [SBL] ,0.006,<0>  ,,,,,0.004,<-4> [SBL] ,7.4,<0>  ,,6/1/2021
apanhnut  ,29.6504,-84.9289,7/29/2021 9:30,0,1,1,1,,,<-2> [GDM] (CSM) ,,<-2> [GDM] (CSM) ,,,,,,<-2> [GDM] (CSM) ,,<-2> [GDM] (CSM) ,,7/29/2021
apanhnut  ,29.6504,-84.9289,8/10/2021 8:58,0,1,1,1,,0.004,<0>  ,0.01,<0>  ,,,,,0.006,<0>  ,14,<0>  ,,8/10/2021
apanhnut  ,29.6504,-84.9289,9/20/2021 9:13,0,1,1,1,,0.004,<-4> [SBL] ,0.014,<0>  ,,,,,0.13,<0>  ,7.9,<0>  ,,9/20/2021
apanhnut  ,29.6504,-84.9289,10/5/2021 8:48,0,1,1,1,,0.004,<-4> [SBL] ,0.029,<0>  ,,,,,0.012,<0>  ,16,<0>  ,,10/5/2021
apanhnut  ,29.6504,-84.9289,11/2/2021 9:11,0,1,1,1,,0.004,<-4> [SBL] ,0.006,<0>  ,,,,,0.035,<0>  ,5.1,<0>  ,,11/2/2021
apanhnut  ,29.6504,-84.9289,11/30/2021 11:04,0,1,1,1,,0.004,<-4> [SBL] ,0.005,<0>  ,,,,,0.13,<0>  ,5.5,<0>  ,,11/30/2021
apapcnut  ,29.6079,-85.0196,4/2/2002 13:22,1,1,1,1,,0.008,<4>  ,0.015,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.066,<4>  ,3,<4>  ,,4/2/2002
apapcnut  ,29.6079,-85.0196,4/2/2002 13:25,1,1,1,2,,0.004,<4>  ,0.016,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.068,<4>  ,3.3,<4>  ,,4/2/2002
apapcnut  ,29.6079,-85.0196,4/30/2002 12:28,1,1,1,2,,0.019,<4>  ,0.011,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.021,<4>  ,1.1,<4>  ,,4/30/2002
apapcnut  ,29.6079,-85.0196,4/30/2002 12:28,1,1,1,1,,0.014,<4>  ,0.01,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.018,<4>  ,1.4,<4>  ,,4/30/2002
apapcnut  ,29.6079,-85.0196,6/4/2002 12:12,1,1,1,2,,0.008,<4>  ,0.013,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.028,<4>  ,2.8,<4>  ,,6/4/2002
apapcnut  ,29.6079,-85.0196,6/4/2002 12:12,1,1,1,1,,0.007,<4>  ,0.011,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.031,<4>  ,3.8,<4>  ,,6/4/2002
apapcnut  ,29.6079,-85.0196,7/2/2002 11:04,1,1,1,1,,0.015,<4>  ,0.011,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.007,<4>  ,4.3,<4>  ,,7/2/2002
apapcnut  ,29.6079,-85.0196,7/2/2002 11:06,1,1,1,2,,0.013,<4>  ,0.039,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.008,<4>  ,5.6,<4>  ,,7/2/2002
apapcnut  ,29.6079,-85.0196,8/6/2002 13:11,1,1,1,2,,0.011,<4>  ,0.021,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.011,<4>  ,5.9,<4>  ,,8/6/2002
apapcnut  ,29.6079,-85.0196,8/6/2002 13:11,1,1,1,1,,0.013,<4>  ,0.016,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.007,<4>  B                   ,4.7,<4>  ,,8/6/2002
apapcnut  ,29.6079,-85.0196,9/10/2002 12:35,1,1,1,1,,0.017,<4>  ,0.004,<4>  B                   ,0.002,<4>  B                   ,,<4>  B - C               ,0.007,<4>  B                   ,3.8,<4>  ,,9/10/2002
apapcnut  ,29.6079,-85.0196,9/10/2002 12:35,1,1,1,2,,0.016,<4>  ,0.006,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.007,<4>  B                   ,4.7,<4>  ,,9/10/2002
apapcnut  ,29.6079,-85.0196,10/8/2002 10:06,1,1,1,1,,0.009,<4>  ,0.004,<4>  B                   ,0.002,<4>  ,0.045,<4>  C                   ,0.047,<4>  ,6,<4>  ,,10/8/2002
apapcnut  ,29.6079,-85.0196,10/8/2002 10:08,1,1,1,2,,0.008,<4>  ,0.004,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.091,<4>  ,5.1,<4>  ,,10/8/2002
apapcnut  ,29.6079,-85.0196,11/4/2002 10:59,1,1,1,1,,0.004,<4>  ,0.012,<4>  ,0.004,<4>  ,0.046,<4>  C                   ,0.05,<4>  ,4.7,<4>  ,,11/4/2002
apapcnut  ,29.6079,-85.0196,11/4/2002 11:00,1,1,1,2,,0.004,<4>  ,0.012,<4>  ,0.004,<4>  ,0.049,<4>  C                   ,0.053,<4>  ,5.7,<4>  ,,11/4/2002
apapcnut  ,29.6079,-85.0196,12/2/2002 13:10,1,1,1,1,,0.002,<4>  ,0.006,<4>  ,0.005,<4>  ,0.115,<4>  C                   ,0.12,<4>  ,3,<4>  ,,12/2/2002
apapcnut  ,29.6079,-85.0196,12/2/2002 13:12,1,1,1,2,,0.002,<4>  ,0.004,<4>  B                   ,0.005,<4>  ,0.111,<4>  C                   ,0.116,<4>  ,2.1,<4>  ,,12/2/2002
apapcnut  ,29.6079,-85.0196,1/6/2003 11:45,1,1,1,1,,0.01,<4>  ,0.086,<4>  ,0.006,<4>  ,0.258,<4>  C                   ,0.264,<4>  ,5.126,<4>  ,,1/6/2003
apapcnut  ,29.6079,-85.0196,1/6/2003 11:47,1,1,1,2,,0.01,<4>  ,0.093,<4>  ,0.006,<4>  ,0.259,<4>  C                   ,0.265,<4>  ,4.699,<4>  ,,1/6/2003
apapcnut  ,29.6079,-85.0196,2/3/2003 12:10,1,1,1,1,,0.002,<4>  ,0.021,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.007,<4>  B                   ,8.544,<4>  ,,2/3/2003
apapcnut  ,29.6079,-85.0196,2/3/2003 12:11,1,1,1,2,,0.002,<4>  ,0.023,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.007,<4>  B                   ,8.544,<4>  ,,2/3/2003
apapcnut  ,29.6079,-85.0196,4/8/2003 10:46,1,1,1,1,,0.01,<4>  ,0.087,<4>  ,0.005,<4>  ,0.159,<4>  C                   ,0.164,<4>  ,5.981,<4>  ,,4/8/2003
apapcnut  ,29.6079,-85.0196,4/8/2003 10:47,1,1,1,2,,0.009,<4>  ,0.093,<4>  ,0.005,<4>  ,0.157,<4>  C                   ,0.162,<4>  ,5.554,<4>  ,,4/8/2003
apapcnut  ,29.6079,-85.0196,5/6/2003 10:32,1,1,1,1,,0.004,<4>  ,0.004,<4>  B                   ,0.002,<4>  ,0.044,<4>  C                   ,0.046,<4>  ,6.835,<4>  ,,5/6/2003
apapcnut  ,29.6079,-85.0196,5/6/2003 10:35,1,1,1,2,,0.004,<4>  ,0.004,<4>  B                   ,0.002,<4>  ,0.049,<4>  C                   ,0.051,<4>  ,6.835,<4>  ,,5/6/2003
apapcnut  ,29.6079,-85.0196,6/2/2003 11:35,1,1,1,1,,0.006,<4>  ,0.037,<4>  ,0.003,<4>  ,0.014,<4>  C                   ,0.017,<4>  ,4.272,<4>  ,,6/2/2003
apapcnut  ,29.6079,-85.0196,6/2/2003 11:37,1,1,1,2,,0.005,<4>  ,0.034,<4>  ,0.003,<4>  ,0.048,<4>  C                   ,0.051,<4>  ,3.845,<4>  ,,6/2/2003
apapcnut  ,29.6079,-85.0196,7/8/2003 11:51,1,1,1,1,,0.001,<4>  B                   ,0.005,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.128,<4>  ,2.563,<4>  ,,7/8/2003
apapcnut  ,29.6079,-85.0196,7/8/2003 11:53,1,1,1,2,,0.001,<4>  B                   ,0.005,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.135,<4>  ,9.826,<4>  ,,7/8/2003
apapcnut  ,29.6079,-85.0196,8/4/2003 11:07,1,1,1,1,,0.001,<4>  B                   ,0.018,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.007,<4>  B                   ,4.272,<4>  ,,8/4/2003
apapcnut  ,29.6079,-85.0196,8/4/2003 11:09,1,1,1,2,,0.001,<4>  B                   ,0.017,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.007,<4>  ,4.699,<4>  ,,8/4/2003
apapcnut  ,29.6079,-85.0196,9/9/2003 11:20,1,1,1,1,,0.001,<4>  ,0.031,<4>  ,0.008,<4>  ,0.119,<4>  C                   ,0.127,<4>  ,5.554,<4>  ,,9/9/2003
apapcnut  ,29.6079,-85.0196,9/9/2003 11:23,1,1,1,2,,0.002,<4>  ,0.038,<4>  ,0.007,<4>  ,0.114,<4>  C                   ,0.121,<4>  ,6.835,<4>  ,,9/9/2003
apapcnut  ,29.6079,-85.0196,10/7/2003 12:00,1,1,1,1,,0.002,<4>  ,0.023,<4>  ,0.002,<4>  ,0.048,<4>  C                   ,0.05,<4>  ,6.835,<4>  ,,10/7/2003
apapcnut  ,29.6079,-85.0196,10/7/2003 12:03,1,1,1,2,,0.002,<4>  ,0.017,<4>  ,0.002,<4>  ,0.048,<4>  C                   ,0.05,<4>  ,7.262,<4>  ,,10/7/2003
apapcnut  ,29.6079,-85.0196,11/5/2003 9:05,1,1,1,1,,0.001,<4>  ,0.005,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.009,<4>  ,3.418,<4>  ,,11/5/2003
apapcnut  ,29.6079,-85.0196,11/5/2003 9:07,1,1,1,2,,0.001,<4>  ,0.004,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.007,<4>  B                   ,3.845,<4>  ,,11/5/2003
apapcnut  ,29.6079,-85.0196,12/8/2003 11:55,1,1,1,1,,0.002,<4>  ,0.004,<4>  B                   ,0.003,<4>  ,0.099,<4>  C                   ,0.102,<4>  ,3.418,<4>  ,,12/8/2003
apapcnut  ,29.6079,-85.0196,12/8/2003 12:00,1,1,1,2,,0.002,<4>  ,0.004,<4>  B                   ,0.003,<4>  ,0.067,<4>  C                   ,0.07,<4>  ,2.99,<4>  ,,12/8/2003
apapcnut  ,29.6079,-85.0196,1/8/2004 11:45,1,1,1,1,,0.001,<4>  B                   ,0.004,<4>  B                   ,0.002,<4>  ,0.05,<4>  C                   ,0.052,<4>  ,3.4,<4>  ,,1/8/2004
apapcnut  ,29.6079,-85.0196,1/8/2004 11:48,1,1,1,2,,0.001,<4>  B                   ,0.004,<4>  B                   ,0.003,<4>  ,0.049,<4>  C                   ,0.052,<4>  ,3.4,<4>  ,,1/8/2004
apapcnut  ,29.6079,-85.0196,2/9/2004 15:45,1,1,1,1,,0.001,<4>  B                   ,0.005,<4>  ,0.002,<4>  ,0.061,<4>  C                   ,0.063,<4>  ,5.1,<4>  ,,2/9/2004
apapcnut  ,29.6079,-85.0196,2/9/2004 15:50,1,1,1,2,,0.001,<4>  B                   ,0.007,<4>  ,0.002,<4>  ,0.071,<4>  C                   ,0.073,<4>  ,5.1,<4>  ,,2/9/2004
apapcnut  ,29.6079,-85.0196,3/9/2004 10:21,1,1,1,1,,0.001,<4>  B                   ,0.004,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.158,<4>  ,1.7,<4>  ,,3/9/2004
apapcnut  ,29.6079,-85.0196,3/9/2004 10:25,1,1,1,2,,0.001,<4>  B                   ,0.004,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.19,<4>  ,2.1,<4>  ,,3/9/2004
apapcnut  ,29.6079,-85.0196,4/5/2004 10:35,1,1,1,1,,0.001,<4>  B                   ,0.004,<4>  B                   ,0.002,<4>  B                   ,,<4>  B - C               ,0.011,<4>  ,2.1,<4>  ,,4/5/2004
apapcnut  ,29.6079,-85.0196,4/5/2004 10:40,1,1,1,2,,0.001,<4>  B                   ,0.004,<4>  B                   ,0.002,<4>  B                   ,,<4>  B - C               ,0.01,<4>  ,3,<4>  ,,4/5/2004
apapcnut  ,29.6079,-85.0196,5/4/2004 9:25,1,1,1,1,,0.001,<4>  B                   ,0.024,<4>  ,0.002,<4>  ,0.039,<4>  C                   ,0.041,<4>  ,9.8,<4>  ,,5/4/2004
apapcnut  ,29.6079,-85.0196,5/4/2004 9:28,1,1,1,2,,0.001,<4>  B                   ,0.027,<4>  ,0.002,<4>  ,0.034,<4>  C                   ,0.036,<4>  ,16.7,<4>  ,,5/4/2004
apapcnut  ,29.6079,-85.0196,6/7/2004 10:20,1,1,1,1,,0.008,<4>  ,0.004,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.009,<4>  ,3.4,<4>  ,,6/7/2004
apapcnut  ,29.6079,-85.0196,6/7/2004 10:23,1,1,1,2,,0.008,<4>  ,0.007,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.007,<4>  B                   ,3.4,<4>  ,,6/7/2004
apapcnut  ,29.6079,-85.0196,7/6/2004 11:35,1,1,1,1,,0.001,<4>  B                   ,0.005,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.022,<4>  ,3.2,<4>  ,,7/6/2004
apapcnut  ,29.6079,-85.0196,7/6/2004 11:40,1,1,1,2,,0.001,<4>  ,0.004,<4>  ,0.002,<4>  B                   ,,<4>  B - C               ,0.02,<4>  ,2.6,<4>  ,,7/6/2004
apapcnut  ,29.6079,-85.0196,8/2/2004 11:30,1,1,1,1,,0.001,<4>  B                   ,0.004,<4>  B                   ,0.002,<4>  B                   ,,<4>  B - C               ,0.007,<4>  B                   ,7.7,<4>  ,,8/2/2004
apapcnut  ,29.6079,-85.0196,8/2/2004 11:35,1,1,1,2,,0.001,<4>  B                   ,0.004,<4>  B                   ,0.002,<4>  B                   ,,<4>  B - C               ,0.008,<4>  ,7,<4>  ,,8/2/2004
apapcnut  ,29.6079,-85.0196,9/8/2004 12:45,1,1,1,1,,0.002,<4>  ,0.004,<4>  B                   ,0.004,<4>  ,0.099,<4>  C                   ,0.103,<4>  ,0.8,<4>  ,,9/8/2004
apapcnut  ,29.6079,-85.0196,9/8/2004 12:47,1,1,1,2,,0.001,<4>  ,0.004,<4>  B                   ,0.004,<4>  ,0.098,<4>  C                   ,0.102,<4>  ,2.6,<4>  ,,9/8/2004
apapcnut  ,29.6079,-85.0196,10/4/2004 10:58,1,1,1,1,,,<4>  D                   ,0.018,<4>  ,0.004,<4>  ,0.029,<4>  C                   ,0.033,<4>  ,4.7,<4>  ,,10/4/2004
apapcnut  ,29.6079,-85.0196,10/4/2004 11:04,1,1,1,2,,,<4>  D                   ,0.017,<4>  ,0.002,<4>  ,0.038,<4>  C                   ,0.04,<4>  ,2.1,<4>  ,,10/4/2004
apapcnut  ,29.6079,-85.0196,11/8/2004 11:06,1,1,1,1,,0.002,<4>  ,0.018,<4>  ,0.007,<4>  ,0.132,<4>  C                   ,0.139,<4>  ,3,<4>  ,,11/8/2004
apapcnut  ,29.6079,-85.0196,11/8/2004 11:09,1,1,1,2,,0.001,<4>  ,0.015,<4>  ,0.007,<4>  ,0.125,<4>  C                   ,0.132,<4>  ,4.3,<4>  ,,11/8/2004
apapcnut  ,29.6079,-85.0196,11/30/2004 12:38,1,1,1,1,,0.013,<4>  ,0.014,<4>  ,0.002,<4>  ,0.014,<4>  C                   ,0.016,<4>  ,1.7,<4>  ,,11/30/2004
apapcnut  ,29.6079,-85.0196,11/30/2004 12:40,1,1,1,2,,0.01,<4>  ,0.014,<4>  ,0.003,<4>  ,0.037,<4>  C                   ,0.04,<4>  ,2.6,<4>  ,,11/30/2004
apapcnut  ,29.6079,-85.0196,1/4/2005 13:02,1,1,1,1,,0.033,<4>  ,0.041,<4>  ,0.003,<4>  ,0.265,<4>  C                   ,0.268,<4>  ,0.64,<4>  ,,1/4/2005
apapcnut  ,29.6079,-85.0196,1/4/2005 13:04,1,1,1,2,,0.026,<4>  ,0.043,<4>  ,0.003,<4>  ,0.305,<4>  C                   ,0.308,<4>  ,0.64,<4>  ,,1/4/2005
apapcnut  ,29.6079,-85.0196,2/7/2005 12:10,1,1,1,1,,0.002,<4>  ,0.024,<4>  ,0.005,<4>  ,0.258,<4>  C                   ,0.263,<4>  ,1.28,<4>  ,,2/7/2005
apapcnut  ,29.6079,-85.0196,2/7/2005 12:12,1,1,1,2,,0.002,<4>  ,0.024,<4>  ,0.004,<4>  ,0.283,<4>  C                   ,0.287,<4>  ,2.13,<4>  ,,2/7/2005
apapcnut  ,29.6079,-85.0196,3/2/2005 13:57,1,1,1,1,,0.001,<4>  ,0.008,<4>  ,0.017,<4>  ,0.033,<4>  C                   ,0.05,<4>  ,0.9,<4>  ,,3/2/2005
apapcnut  ,29.6079,-85.0196,3/2/2005 14:00,1,1,1,2,,0.001,<4>  ,0.004,<4>  ,0.018,<4>  ,0.031,<4>  C                   ,0.049,<4>  ,0.85,<4>  ,,3/2/2005
apapcnut  ,29.6079,-85.0196,4/4/2005 12:50,1,1,1,1,,0.005,<4>  ,0.055,<4>  ,0.021,<4>  ,0.336,<4>  C                   ,0.357,<4>  ,1.6,<4>  ,,4/4/2005
apapcnut  ,29.6079,-85.0196,4/4/2005 12:52,1,1,1,2,,0.005,<4>  ,0.054,<4>  ,0.022,<4>  ,0.33,<4>  C                   ,0.352,<4>  ,1.28,<4>  ,,4/4/2005
apapcnut  ,29.6079,-85.0196,5/2/2005 12:07,1,1,1,1,,0.002,<4>  ,0.043,<4>  ,0.007,<4>  ,0.193,<4>  C                   ,0.2,<4>  ,1.73,<4>  ,,5/2/2005
